Area_Income,Area_Number_Rooms,Area_Number_Bedrooms,Area_Population,Area_House_Age,Price
46926.37115,5.183636552,3.16,53820.13278,4.842152843,530764.6725
84708.41206,8.239426552,4.09,28218.62328,8.465513953,1874895.602
79619.35414,7.347288004,6.17,34605.39462,5.726314645,1422890.021
61795.47654,6.905424846,4.01,40719.12679,7.055011858,1245788.303
54621.01694,7.083957588,5.25,44500.35194,6.387486244,1248130.521
70153.87583,6.714850223,4.17,31863.40005,7.443973586,1535564.552
79292.80759,8.02971989,4.26,27772.67247,6.562633101,1709441.806
67348.10334,8.541768445,4.11,52158.01714,4.953919678,1433260.228
73355.69291,7.594528757,6,28007.89573,6.533470231,1282758.903
68958.02128,7.724723373,3.37,46682.34049,6.024209849,1682708.617
44088.27418,5.581040692,2.44,31032.9203,7.557642673,624482.7636
80650.40398,7.515135601,6.1,54516.28746,5.023471383,1651684.774
57945.32298,7.343874274,3.14,23040.41358,4.893833852,768034.5331
63625.81215,5.821203852,2.31,35778.45867,5.188699501,1001876.606
60684.04453,8.214978295,6.26,42643.14291,6.877542801,1500821.469
90160.69097,5.942341759,2.15,34010.04983,3.395758659,1273988.483
62016.07654,6.892072493,2.09,48896.82012,4.979011434,1031046.365
79261.14911,7.510371291,6.45,36128.9901,5.146489985,1508198.672
49205.82261,6.88409687,4,30395.77604,6.397770389,773996.4762
84973.88843,7.628022299,6.08,38072.39536,6.552889235,1723706.759
80573.79195,8.037072086,3.02,34411.86808,3.962770297,1260826.638
71062.07957,6.570481347,4.41,30770.84682,7.187575282,1367142.717
85828.01284,7.414641935,5.49,29248.28287,5.195096532,1303091.91
67868.79881,6.373991613,4.04,32732.16105,7.147581007,1341870.354
72778.91697,7.775335702,4.01,24559.01379,6.223545454,1188416.806
73304.90271,7.835780186,6.24,24283.86989,4.604883433,1155077.131
68025.57066,6.945083997,4.23,35478.58299,5.248054681,1048969.493
81024.78205,6.715110725,2.05,25837.86448,5.796985083,1319478.287
69289.18068,6.364756684,4.44,40695.79786,4.931634488,1022408.901
72695.11514,6.871980381,4.24,48115.42078,5.363776862,1394970.599
67568.93163,7.594158658,4.17,36474.988,4.996248973,1183343.566
76503.55092,6.556620309,4.41,42154.3566,5.638387737,1259919.983
66273.74016,6.973151031,2.01,12950.56691,4.972758566,579585.698
57736.42839,7.450340624,4.29,45688.1025,7.409373374,1591188.348
73505.12616,7.510832973,6.05,31536.84908,7.207803988,1437153.959
60537.86806,6.797159355,3.43,31247.58047,4.649565371,851018.9558
66544.73679,6.289812908,2.25,34141.69988,6.395475417,1321037.414
60754.63362,6.040314057,3.21,29425.4062,6.478394832,1112286.046
86160.98932,7.691026671,3.23,47757.31798,4.199195527,1509968.985
44577.15263,7.172952852,5.45,27835.53654,7.904985967,959625.5302
61951.48993,7.060692324,5.5,38737.28386,5.019270716,1032180.378
79027.73784,6.915672322,3.02,21387.62999,5.994030336,1232014.527
69186.62252,6.499033463,4.38,49505.7837,7.328275439,1575100.913
84268.22448,7.187602266,4.23,31182.38802,4.495821065,1257433.086
93719.47075,7.59827623,5.49,39900.44995,6.555055387,2173808.628
65218.34826,7.094981816,5.28,34863.85935,5.70798508,1115549.268
78169.52469,5.169303401,3.32,44503.91741,5.540375012,1397956.196
63907.71655,8.060010956,4.14,28299.46331,5.15505616,1003905.06
74867.52659,6.296933085,4.27,57841.21935,6.442123908,1614373.964
73950.97623,6.728787101,2.11,30518.81801,6.369461421,1463367.821
74158.85755,8.178143473,3.35,32580.53936,4.150388618,966620.5141
63280.70798,7.875224036,3.09,43031.5617,7.247298517,1453663.252
75869.23511,7.635630305,5.22,32436.28634,5.93277452,1321388.619
61171.88271,7.171853554,6.16,41919.9011,4.069428648,910512.6354
66120.41947,7.504901929,5.03,28439.35889,5.795875455,1029354.495
79566.91698,7.114411314,5.06,49311.75778,5.496428165,1608889.263
84020.49759,7.328435046,4.24,25975.50583,5.37784555,1458009.211
83936.34197,6.193617968,3.19,55471.78338,7.704505201,2198564.573
60007.1358,6.119938321,4.02,47734.40706,7.397698539,1281777.581
60125.80627,7.065881856,3.22,25424.03483,7.145795227,1196643.385
70580.43789,8.006449128,3,36626.70399,6.355133907,1578493.708
53029.35326,6.74487309,2.4,34472.30374,4.29185583,430088.2507
55289.10814,7.217068019,5.11,30773.25899,5.675773582,677988.2555
71776.6176,8.228464157,5.04,29802.46229,5.221308503,1085534.179
75999.69752,7.241035565,4.21,35183.72026,6.490186036,1634781.274
56265.97431,7.894150415,3.2,40493.06398,5.838423325,1167449.99
61590.89403,6.412440489,4.07,34460.00827,6.823123993,1067727.095
71172.48906,6.102667947,4.16,23264.37052,5.780419273,887739.4321
57925.00217,7.346264663,6.37,40177.87672,3.49042996,842924.5538
75025.96429,6.1197813,4.07,33970.36011,3.386003829,864067.0615
53080.44345,6.365536271,2.4,23763.19723,5.474835964,508951.5669
64629.46279,4.708243289,3.13,46877.14557,6.292189109,1223777.498
62559.29882,8.020450047,5.02,44521.76285,4.457029773,1029037.429
90691.208,7.02405797,6.11,20846.53982,5.233093357,1487997.879
77700.59421,8.877867826,6.13,38827.40581,6.775568399,1836419.641
66141.1916,7.876116096,3.5,37355.86464,5.030561702,1148066.813
79990.0533,5.703481955,4.06,37816.79808,6.050239646,1318681.04
76293.94432,5.873194053,4.04,40712.39777,5.287862867,1174481.066
76255.78958,7.985199783,3.15,41297.07496,6.017827235,1522954.939
76365.18056,8.553343472,3.4,19991.6334,4.540182059,1132146.32
73438.58707,6.293756864,3.38,33285.95091,6.448721281,1212461.526
46474.31697,7.925986271,5.13,28182.0961,7.281983303,864132.0331
68562.02453,7.305647049,3.22,35476.1688,6.317285888,1336377.825
63785.55128,6.357873553,4.5,67353.9652,7.196313571,1747244.863
71320.8678,7.212451501,4.17,47871.97184,4.196803531,1398353.591
93128.72101,7.658264876,4.17,42100.83412,6.192746315,2020158.363
71833.87358,4.630230328,3.04,31326.33864,5.876269762,877779.3441
51815.36419,8.680403583,3.01,43604.79288,5.742902931,1255202.11
69245.88578,6.308777182,2.1,37597.86841,5.707599613,1173413.55
63765.49622,8.289254005,5.34,34303.41035,6.778756691,1326680.244
81844.45584,7.215354749,6.19,51937.43709,5.11652218,1585521.989
62798.23298,6.481651399,3.05,34652.25789,5.890872364,1106336.838
56281.20523,7.85138367,6.27,29141.73978,5.269657863,962501.9015
67059.96664,7.683749076,5.22,51237.3884,6.935358622,1408074.53
58385.21537,6.406117577,2.3,41930.37501,7.58855882,1266209.753
70259.06839,7.684911701,6.05,54050.64469,6.757345321,1741052.96
87929.45357,5.664879908,3.06,44486.38307,5.521132723,1636559.241
94733.97128,7.162372646,5.41,46314.69005,7.885828811,2318285.703
73504.88839,8.5050868,5.5,47118.42063,4.841392987,1409892.09
78643.17171,5.725930316,3.36,13889.07602,7.127209146,1166198.116
78318.81449,5.845243834,2.05,41569.39645,5.500200083,1393995.962
63639.91745,8.318443079,5.22,41448.75225,6.171113263,1462608.696
81728.43857,7.666779637,6.1,51629.31874,5.527612234,1922281.305
89551.73165,6.915264205,2.14,43964.65845,5.802162211,1587406.303
49493.29608,7.586942826,3.29,39909.1753,6.312558344,967868.5146
61461.49681,7.508754673,4.23,49688.03647,5.312148808,1426545.967
72692.59086,8.606953993,3.06,33125.49643,6.26282262,1725429.749
79702.38615,8.465664367,6.29,46270.33064,6.76379225,1753820.622
54994.91829,6.063933311,2.2,15444.48261,5.186801232,321058.9607
57327.98859,7.784817971,3.32,28945.546,6.615403774,1089601.882
74585.8398,5.736896365,3.3,48051.64765,4.49290428,1137523.111
77334.28651,8.509336774,4.35,37905.98378,4.866818955,1371670.389
77132.79554,5.655271415,2.12,47450.66815,7.256820704,1595620.557
96778.12107,7.827748483,6.31,37480.70005,4.56941137,1899948.059
52046.54354,5.580975022,3.37,41715.54558,5.821221323,674657.9107
78350.59665,7.803351176,6.18,23052.84681,7.461460905,1555490.621
61602.03813,6.653459081,3.16,45188.13964,5.430074691,1194191.879
84452.45507,7.981941647,4.48,38221.13575,5.103683065,1482107.37
84712.91002,7.432141763,4.01,11072.49853,5.953310167,1154917.394
61492.92159,6.295968675,3,37743.40275,6.202397054,1050838.704
37971.20757,5.807509527,3.24,33267.76773,4.291223903,31140.51762
73158.73965,8.698234807,3.15,25175.43125,7.937686823,1748864.715
74622.16435,6.059717136,3.42,30736.52839,7.481984603,1287030.932
58956.26185,7.494758368,6.08,38529.64117,7.369808666,1237246.145
69253.90435,8.513970633,3.44,22524.57848,6.187822918,1259733.644
47549.63997,8.027166288,5.28,43526.16153,6.369259281,1028914.315
73271.88723,6.809012996,3.33,39446.31306,5.89536032,1388218.529
61478.63393,6.231330171,4.26,36837.81793,4.269445989,637189.9594
62317.21427,7.003715445,3.35,47836.24614,7.565375444,1717570.53
65464.19839,7.350130839,4.09,26065.69266,4.675987349,729688.5926
87883.58429,5.889038038,3.39,41012.62101,7.609905323,2049146.63
67819.25458,6.835480534,3.47,37515.539,6.545699268,1340705.119
65659.58698,4.620870486,2.43,40337.23425,7.155652805,980983.211
68827.55503,6.728670338,2.37,45935.96164,5.870183983,1518169.444
71152.75617,7.487300003,3.3,40951.2393,3.055370327,1002840.229
80939.63457,7.647145425,3.31,27771.54451,6.334545748,1499920.594
66860.59191,7.165037719,5.39,36035.5419,7.838577317,1496577.459
64314.5062,7.065709574,6.49,37217.64338,7.617993929,1526915.349
63867.10459,8.958300172,4.02,14522.65907,6.39422996,917610.8884
81220.07057,6.776983485,2.49,32859.51765,6.268010007,1572990.374
60880.58387,7.102109113,3.06,42877.51749,6.083347825,959416.4367
66553.39912,6.876883493,2.15,23632.23041,5.649453339,960083.9969
72896.248,7.993383501,3.41,40426.5267,6.052128807,1526025.659
59160.09335,7.046225211,3.17,23252.90621,6.265218079,1006885.844
66412.82665,5.564071863,3.27,50996.64476,5.433850089,1105105.053
67026.44049,5.560293965,2.41,27677.88278,5.622596911,625880.7321
77151.91217,8.177380329,4.12,27117.79843,7.70004014,1799827.22
69799.15198,5.96631833,4.14,38340.7314,5.684122076,1152798.579
55768.79192,6.007036494,4.16,47989.68021,5.353215988,846095.9673
81699.17667,7.333742044,3.43,19502.02714,6.347296492,1387864.89
57367.83189,8.861871792,4.34,47734.10221,5.71678948,1414286.722
80488.78931,4.956271805,2.41,36743.26834,5.158354668,1273308.71
68091.17968,7.502955795,3.1,44557.37966,5.364208038,1489648.018
82587.58644,6.674060503,3.46,55932.22273,5.710321906,1765988.264
57407.72341,6.473828032,2.19,27117.8921,7.072261244,934111.6355
64332.46664,8.11018676,5.37,30812.59819,4.181184313,1095879.443
66039.73844,9.067212171,6.48,15612.67721,4.876921107,876348.8176
62397.07973,6.428539208,3.41,40739.87735,5.873184775,854945.5067
84810.86807,6.876552908,2.21,28392.29036,6.247342401,1349743.146
67051.25027,7.306146377,3.18,39735.70449,4.457760479,970825.5964
83907.37141,6.580437421,3.28,46091.78913,6.002190879,1796009.504
62345.8226,6.408996608,4.25,41982.90667,5.36318709,934492.3424
60960.46354,7.768933628,3.4,28171.98501,3.696844062,584061.2474
68353.72575,7.424003894,5.41,27804.83013,5.184548388,895845.5655
58661.5568,6.606602317,4.46,17467.94423,6.568708836,696040.1299
66131.00223,6.649610243,2.48,40979.53039,6.420431489,1204137.323
67351.23819,6.380818199,4.4,47175.78766,5.7809688,1413729.757
59933.13799,6.457118896,3.2,28593.00921,5.4688135,607873.7728
60840.49097,6.501809752,2.47,36241.30099,5.409933765,971099.4754
94712.11582,5.136280126,2.29,49411.88783,5.433654041,1714055.837
74469.21357,7.969953133,3.02,46500.05743,6.680687591,1956438.651
78753.39011,8.928096102,3.43,50350.27065,6.183385747,2013015.746
80233.2283,7.034765988,5.3,26263.05496,5.33407185,1390497.566
84473.27338,7.001099727,4.42,31608.06227,5.335011365,1529452.062
78049.60465,5.931333447,3.5,42857.37096,3.525267865,1143215.029
93178.4867,7.253842719,6.45,42808.64778,6.319831312,1949577.954
69949.35407,5.959743409,4.32,37358.20127,5.21606795,1057799.242
85903.37586,6.747627878,2.07,25593.11792,5.66211514,1585873.833
65283.63689,7.399011014,4.08,37824.71167,5.576406098,1168993.759
79191.81762,5.873084078,4.01,35107.13908,7.145613977,1431915.977
72242.59666,7.513012843,6.43,43987.87713,4.760142523,1409439.076
63125.75538,7.877242793,3.29,51218.99899,7.167703013,1496724.381
78581.2619,7.303732185,4.31,50891.20239,5.55806725,1566567.883
59481.78201,7.545438447,4.31,31200.96783,4.776719387,986113.2395
66770.22003,6.619484577,4.47,33238.33274,5.053486344,885611.5783
75368.58869,6.634890167,3.24,32075.26752,5.745297007,1102259.539
60419.89076,6.963875476,2.36,38272.92156,6.850527928,1268125.838
78555.1295,6.439048721,4.34,34514.15856,7.604253501,1580691.617
82073.52162,7.089930194,4.23,36337.02712,5.003089091,1128644.462
64254.16327,8.629541561,4.19,58051.03905,5.094476307,1524689.063
53432.58657,8.553895393,5.3,36804.94867,6.676447492,1176420.559
67883.12867,7.584188396,5.41,34639.41154,7.143956543,1456273.724
91832.98969,7.598933045,4.45,31105.11339,6.127772147,1777516.449
70670.87889,6.477494893,3.17,23592.15759,6.581627437,1237902.82
70315.42927,6.486461751,4.33,49697.93279,5.878218173,1385783.517
48362.98195,8.252002288,4.19,49354.12973,6.151659517,1035125.857
74022.13942,5.57541385,4.2,30053.43719,6.744098524,1358899.686
65182.71263,8.197046931,6.11,48109.1123,4.854051621,1311145.968
54048.69105,7.841066299,5.2,42177.96629,4.391004045,919926.9985
72283.94853,5.632025807,4.09,40277.39454,5.272670247,985866.0316
82476.02893,6.32000113,3.39,30985.33652,4.920560166,1196204.886
79771.83047,7.212339702,5.05,30611.54333,6.486915564,1435981.22
57236.16689,7.974419343,3.28,24726.10474,3.942530861,752800.1475
43952.33621,7.327671148,4.41,25139.44994,5.416065414,324981.993
56721.45495,7.54168795,3.46,22904.14664,7.14824024,1127637.557
56654.96239,5.336778219,3.31,25801.96593,5.187860246,239319.9342
40185.73389,5.753579051,4.01,37766.66757,5.949763033,529282.0844
71227.38881,8.006614296,4.21,20096.29142,6.996436453,1455691.797
52444.86386,7.162284528,4.38,39288.46015,8.190784778,1371527.327
56825.74733,7.792875895,6.46,43474.77738,6.558666036,1231452.189
55621.8991,6.868290757,2.3,63184.61315,3.735941791,1102641.114
66510.00932,5.52758659,2.47,29293.61895,5.04681834,758262.6121
62639.15981,5.457060935,2.27,27812.68591,5.550184071,476971.4559
79452.82306,6.907296632,4.49,44852.0925,6.149033107,1706689.94
83137.39364,5.790228359,2.46,30482.56459,5.395238142,1079745.119
69143.47076,6.811614747,4.28,24405.28272,4.982273043,766594.3397
68277.67278,5.411953103,3.46,38099.86749,5.930549621,905045.2177
72251.03755,7.147346333,4.3,34878.59725,6.669852608,1425114.718
71373.97904,7.104610565,5.32,51509.59929,5.466350329,1512542.441
81503.47406,6.72443917,3.15,46674.36501,6.776381473,1650342.131
60569.19993,8.416866964,3.23,16351.20287,7.606682442,1112548.479
72683.52988,6.753219361,3.47,18539.1007,6.033750501,942508.9622
73763.56611,7.721937078,4.43,38550.70736,6.416791877,1642844.649
75780.62112,7.090924494,4.45,34944.98176,5.100682906,1078713.227
77882.87702,7.036667012,6.01,27528.74642,6.105278889,1333865.438
70608.37229,7.281183442,3.36,24387.6079,4.438005316,684049.9193
67782.87109,8.02778505,6.24,46608.22612,5.670682598,1311067.446
57714.75253,7.798048421,5.4,53100.99891,4.964759603,1172133.487
88613.8699,7.559136434,5.17,42905.09538,3.479985415,1419536.259
73559.42856,6.962139586,4.39,34374.5912,6.156990736,1288426.694
81775.62655,7.496476798,6.34,30070.72806,5.772011878,1500939.827
42462.09959,8.058236768,4.18,42191.77602,6.039003284,1000087.121
72096.85211,9.32133413,3.32,31584.37937,6.398037242,1457767.533
43921.99999,7.405887952,5.08,42250.79603,5.859730235,747933.4869
64114.95832,7.33696283,3.32,25273.20785,6.615282097,1024738.285
77573.87071,8.005913674,3.09,39055.11426,4.977367374,1517666.855
70036.83153,6.169512175,2.33,25064.26712,6.294500495,953840.6976
71183.73751,7.401814643,4.09,46955.01013,5.409874135,1375497.973
67315.59537,8.854531011,4.15,37811.20888,6.639948342,1645530.056
72813.80169,8.204047154,3.42,35014.84821,8.543764348,1727006.951
73023.32561,8.156580335,5,40512.89327,5.691798358,1597330.411
67569.87705,6.702655681,4.11,49054.8713,7.058241204,1688279.308
69972.85225,7.295573322,4.3,37815.49404,6.444044968,1398310.2
73231.05159,5.108517592,3.08,40788.10928,5.452384484,1100093.909
80577.73068,7.690169183,5.15,36463.03327,5.900963185,1505560.54
64754.56545,5.672823579,2.16,27143.01692,7.561983037,1105990.694
55435.64378,7.882091495,5.12,23503.16064,5.134472646,789043.8512
65510.66003,5.43258873,2.26,45111.81139,4.340528836,756319.734
82855.94,8.213717355,5.37,36954.33556,6.813064895,1856782.783
89338.45337,6.611314226,3.22,41264.90672,3.983346134,1222020.821
45990.12374,7.207150836,3.36,41553.83956,6.788986819,1043968.399
76801.49678,7.343435592,5.44,48481.66451,6.264613212,1673294.246
61606.92174,6.004365015,2.06,40496.06977,6.89584933,1325860.533
65428.3117,7.640040242,5.41,33141.30823,6.528543309,1236044.316
56697.58515,6.463455068,2.13,37973.36334,6.396024279,1030759.7
92151.66658,6.509836777,2.21,37067.68246,5.640918859,1609581.804
78555.93285,6.211583196,3.39,29758.99972,5.904536932,1292287.095
72204.15622,7.617082958,5.25,28943.15764,5.33803219,1057697.703
51741.87097,4.406835938,2.45,32730.92971,7.694068722,768152.791
71082.11278,6.69972914,4.36,31327.51888,7.608168693,1513427.551
71328.70444,6.93275635,4.36,28053.0164,6.62166574,1429497.617
67150.06069,7.842278374,3.01,39917.87889,6.442420803,1376969.929
59777.37269,5.709652814,2.43,37836.51782,4.681452167,614700.7371
62725.40054,7.053248076,5.39,19750.68908,5.960139167,780608.9935
65533.41492,6.727120954,4.37,25002.19225,5.948015641,856548.9441
78293.70356,6.600855739,2.23,47125.53294,5.967157157,1656080.089
74371.33688,6.728642775,4.27,33186.70176,6.720799207,1249914.079
56664.40439,6.236005985,2.13,28364.28666,6.924423085,817460.4216
60058.90615,5.982669477,4.38,33581.82371,6.367112535,990893.1601
63757.05147,8.084123474,4.1,27244.43911,5.805475824,972079.5876
81026.60678,8.133307932,4.29,24407.24318,6.27811119,1349989.647
83683.36054,7.167066817,3.48,38399.83571,6.083634063,1303542.283
56103.917,4.129733361,3.4,41330.60856,4.725540703,593766.1848
67454.2131,7.573134684,4.1,49237.40432,4.832160529,1243918.811
67631.23514,6.491297609,2.32,24624.6478,8.301924703,1395855.656
52988.0296,7.098708924,3.44,37791.01751,6.995183898,1112314.303
59549.91391,5.943765122,2.34,14906.24662,6.609092096,850010.1816
58832.50404,7.559578681,5.13,30200.10651,5.819522121,931787.6179
76717.37134,6.061395449,4.45,34944.0686,5.44085015,1011140.799
73422.8322,4.69394693,3.42,50997.64971,5.327629541,1190442.123
59128.31877,5.571042791,2.23,45592.38758,5.88630988,916140.2212
65614.78487,7.610386208,6.5,39353.68393,5.343725251,1222045.091
68851.402,6.771951062,2.34,22121.54729,7.060172147,1232156.012
43531.85659,6.885661622,2.14,37388.8526,6.451254749,652752.9727
53763.52801,7.533218756,5.15,32306.66852,7.336375104,1219846.919
68948.40633,8.258065887,5.06,40078.54357,8.485443766,2050988.497
70795.29885,7.582601532,3.35,29887.45168,6.210044557,1359052.846
72443.69473,8.000120823,6.22,31190.6707,5.045013623,1308773.078
82781.64934,7.511383044,4.14,39587.95296,5.668081747,1573998.902
67428.64356,7.565060629,6.36,40897.02521,5.494795166,1182980.604
